Time coordinates[0] coordinates[1] coordinates[2] velocity_probe[0] velocity_probe[1] velocity_probe[2]
25982.750000 3360.000000 1000.000000 30.000000 6.927515 0.690249 -0.076900 
25982.750000 3360.000000 1000.000000 150.000000 9.334784 0.200708 0.052570 
25982.750000 3360.000000 1000.000000 270.000000 10.010836 -1.381701 0.020416 
25983.000000 3360.000000 1000.000000 30.000000 6.940617 0.686873 -0.085870 
25983.000000 3360.000000 1000.000000 150.000000 9.338146 0.171967 0.021121 
25983.000000 3360.000000 1000.000000 270.000000 10.032432 -1.413774 0.013738 
25983.250000 3360.000000 1000.000000 30.000000 6.955804 0.682464 -0.092408 
25983.250000 3360.000000 1000.000000 150.000000 9.330742 0.143321 -0.017718 
25983.250000 3360.000000 1000.000000 270.000000 10.049358 -1.435161 0.008915 
25983.500000 3360.000000 1000.000000 30.000000 6.972524 0.677055 -0.096362 
25983.500000 3360.000000 1000.000000 150.000000 9.314978 0.115432 -0.059884 
25983.500000 3360.000000 1000.000000 270.000000 10.061117 -1.444501 0.006862 
25983.750000 3360.000000 1000.000000 30.000000 6.990120 0.670749 -0.097760 
25983.750000 3360.000000 1000.000000 150.000000 9.294185 0.089131 -0.101278 
25983.750000 3360.000000 1000.000000 270.000000 10.067397 -1.441249 0.008534 
25984.000000 3360.000000 1000.000000 30.000000 7.008080 0.663727 -0.096789 
25984.000000 3360.000000 1000.000000 150.000000 9.271811 0.065352 -0.138532 
25984.000000 3360.000000 1000.000000 270.000000 10.067991 -1.425824 0.014726 
25984.250000 3360.000000 1000.000000 30.000000 7.025981 0.656238 -0.093753 
25984.250000 3360.000000 1000.000000 150.000000 9.250833 0.045075 -0.169295 
25984.250000 3360.000000 1000.000000 270.000000 10.062801 -1.399675 0.025754 
25984.500000 3360.000000 1000.000000 30.000000 7.043467 0.648552 -0.089020 
25984.500000 3360.000000 1000.000000 150.000000 9.232973 0.029214 -0.192349 
25984.500000 3360.000000 1000.000000 270.000000 10.051863 -1.365198 0.041227 
25984.750000 3360.000000 1000.000000 30.000000 7.060277 0.640977 -0.083070 
25984.750000 3360.000000 1000.000000 150.000000 9.218678 0.018386 -0.207318 
25984.750000 3360.000000 1000.000000 270.000000 10.035474 -1.325531 0.060043 
25985.000000 3360.000000 1000.000000 30.000000 7.076270 0.634005 -0.076379 
25985.000000 3360.000000 1000.000000 150.000000 9.207586 0.012577 -0.214268 
25985.000000 3360.000000 1000.000000 270.000000 10.014268 -1.284256 0.080441 
25985.250000 3360.000000 1000.000000 30.000000 7.091381 0.628183 -0.069331 
25985.250000 3360.000000 1000.000000 150.000000 9.198619 0.011255 -0.213432 
25985.250000 3360.000000 1000.000000 270.000000 9.989264 -1.245004 0.100350 
25985.500000 3360.000000 1000.000000 30.000000 7.105559 0.624073 -0.062343 
25985.500000 3360.000000 1000.000000 150.000000 9.190364 0.013462 -0.204801 
25985.500000 3360.000000 1000.000000 270.000000 9.961817 -1.211036 0.117599 
25985.750000 3360.000000 1000.000000 30.000000 7.118753 0.622241 -0.055819 
25985.750000 3360.000000 1000.000000 150.000000 9.181834 0.017866 -0.188104 
25985.750000 3360.000000 1000.000000 270.000000 9.933408 -1.184881 0.130111 
25986.000000 3360.000000 1000.000000 30.000000 7.130871 0.623204 -0.050044 
25986.000000 3360.000000 1000.000000 150.000000 9.171989 0.023066 -0.163059 
25986.000000 3360.000000 1000.000000 270.000000 9.905508 -1.167775 0.136111 
25986.250000 3360.000000 1000.000000 30.000000 7.141717 0.627410 -0.045198 
25986.250000 3360.000000 1000.000000 150.000000 9.160291 0.027879 -0.129606 
25986.250000 3360.000000 1000.000000 270.000000 9.879404 -1.159478 0.134235 
25986.500000 3360.000000 1000.000000 30.000000 7.151002 0.635154 -0.041399 
25986.500000 3360.000000 1000.000000 150.000000 9.146789 0.031239 -0.088386 
25986.500000 3360.000000 1000.000000 270.000000 9.856131 -1.158594 0.123684 
25986.750000 3360.000000 1000.000000 30.000000 7.158621 0.646618 -0.038768 
25986.750000 3360.000000 1000.000000 150.000000 9.131872 0.032546 -0.040973 
25986.750000 3360.000000 1000.000000 270.000000 9.836534 -1.163045 0.104268 
25987.000000 3360.000000 1000.000000 30.000000 7.164378 0.661700 -0.037360 
25987.000000 3360.000000 1000.000000 150.000000 9.116475 0.031826 0.010117 
25987.000000 3360.000000 1000.000000 270.000000 9.821321 -1.170534 0.076471 
25987.250000 3360.000000 1000.000000 30.000000 7.168119 0.680119 -0.037245 
25987.250000 3360.000000 1000.000000 150.000000 9.101484 0.029626 0.061658 
25987.250000 3360.000000 1000.000000 270.000000 9.811120 -1.178866 0.041441 
25987.500000 3360.000000 1000.000000 30.000000 7.169908 0.701466 -0.038581 
25987.500000 3360.000000 1000.000000 150.000000 9.087603 0.026944 0.110121 
25987.500000 3360.000000 1000.000000 270.000000 9.806413 -1.186197 0.000979 
25987.750000 3360.000000 1000.000000 30.000000 7.169991 0.724889 -0.041585 
25987.750000 3360.000000 1000.000000 150.000000 9.075172 0.024868 0.152256 
25987.750000 3360.000000 1000.000000 270.000000 9.807462 -1.190782 -0.042498 
25988.000000 3360.000000 1000.000000 30.000000 7.168665 0.749358 -0.046494 
25988.000000 3360.000000 1000.000000 150.000000 9.063820 0.024601 0.185531 
25988.000000 3360.000000 1000.000000 270.000000 9.814182 -1.191317 -0.086081 
25988.250000 3360.000000 1000.000000 30.000000 7.166421 0.773379 -0.053514 
25988.250000 3360.000000 1000.000000 150.000000 9.052910 0.027246 0.208669 
25988.250000 3360.000000 1000.000000 270.000000 9.826141 -1.187280 -0.126533 
25988.500000 3360.000000 1000.000000 30.000000 7.163918 0.795255 -0.062812 
25988.500000 3360.000000 1000.000000 150.000000 9.041473 0.033743 0.221831 
25988.500000 3360.000000 1000.000000 270.000000 9.842537 -1.179165 -0.160648 
25988.750000 3360.000000 1000.000000 30.000000 7.161944 0.813184 -0.074464 
25988.750000 3360.000000 1000.000000 150.000000 9.028400 0.044518 0.226323 
25988.750000 3360.000000 1000.000000 270.000000 9.862219 -1.168494 -0.185747 
25989.000000 3360.000000 1000.000000 30.000000 7.161299 0.825368 -0.088409 
25989.000000 3360.000000 1000.000000 150.000000 9.012941 0.059397 0.224141 
25989.000000 3360.000000 1000.000000 270.000000 9.883764 -1.157481 -0.200667 
25989.250000 3360.000000 1000.000000 30.000000 7.162645 0.830343 -0.104453 
25989.250000 3360.000000 1000.000000 150.000000 8.994827 0.077441 0.217423 
25989.250000 3360.000000 1000.000000 270.000000 9.905671 -1.148433 -0.206372 
25989.500000 3360.000000 1000.000000 30.000000 7.166593 0.827065 -0.122204 
25989.500000 3360.000000 1000.000000 150.000000 8.974481 0.097192 0.207985 
25989.500000 3360.000000 1000.000000 270.000000 9.926517 -1.143315 -0.205139 
25989.750000 3360.000000 1000.000000 30.000000 7.173292 0.815188 -0.141258 
25989.750000 3360.000000 1000.000000 150.000000 8.952972 0.116954 0.197180 
25989.750000 3360.000000 1000.000000 270.000000 9.945259 -1.143264 -0.199992 
25990.000000 3360.000000 1000.000000 30.000000 7.182468 0.795327 -0.161159 
25990.000000 3360.000000 1000.000000 150.000000 8.931656 0.135057 0.185969 
25990.000000 3360.000000 1000.000000 270.000000 9.961411 -1.148443 -0.193836 
25990.250000 3360.000000 1000.000000 30.000000 7.193534 0.768905 -0.181447 
25990.250000 3360.000000 1000.000000 150.000000 8.911897 0.150008 0.174953 
25990.250000 3360.000000 1000.000000 270.000000 9.975010 -1.158154 -0.188514 
25990.500000 3360.000000 1000.000000 30.000000 7.205576 0.738033 -0.201829 
25990.500000 3360.000000 1000.000000 150.000000 8.894757 0.160695 0.164342 
25990.500000 3360.000000 1000.000000 270.000000 9.986595 -1.171042 -0.185153 
25990.750000 3360.000000 1000.000000 30.000000 7.217242 0.705297 -0.222020 
25990.750000 3360.000000 1000.000000 150.000000 8.880784 0.166441 0.153979 
25990.750000 3360.000000 1000.000000 270.000000 9.996946 -1.185484 -0.184101 
25991.000000 3360.000000 1000.000000 30.000000 7.227188 0.673461 -0.241793 
25991.000000 3360.000000 1000.000000 150.000000 8.870123 0.167012 0.143401 
25991.000000 3360.000000 1000.000000 270.000000 10.006766 -1.200031 -0.185052 
25991.250000 3360.000000 1000.000000 30.000000 7.234323 0.645235 -0.260894 
25991.250000 3360.000000 1000.000000 150.000000 8.862564 0.162610 0.131960 
25991.250000 3360.000000 1000.000000 270.000000 10.016520 -1.213629 -0.187385 
25991.500000 3360.000000 1000.000000 30.000000 7.237768 0.622912 -0.279011 
25991.500000 3360.000000 1000.000000 150.000000 8.857605 0.153752 0.119029 
25991.500000 3360.000000 1000.000000 270.000000 10.026349 -1.225772 -0.190467 
25991.750000 3360.000000 1000.000000 30.000000 7.237072 0.608222 -0.295789 
25991.750000 3360.000000 1000.000000 150.000000 8.854643 0.141140 0.104278 
25991.750000 3360.000000 1000.000000 270.000000 10.036081 -1.236467 -0.193930 
25992.000000 3360.000000 1000.000000 30.000000 7.232098 0.602361 -0.310754 
25992.000000 3360.000000 1000.000000 150.000000 8.853067 0.125674 0.087834 
25992.000000 3360.000000 1000.000000 270.000000 10.045427 -1.246066 -0.197595 
25992.250000 3360.000000 1000.000000 30.000000 7.223014 0.606034 -0.323333 
25992.250000 3360.000000 1000.000000 150.000000 8.852338 0.108337 0.070421 
25992.250000 3360.000000 1000.000000 270.000000 10.054082 -1.255027 -0.201375 
25992.500000 3360.000000 1000.000000 30.000000 7.210130 0.619433 -0.332875 
25992.500000 3360.000000 1000.000000 150.000000 8.852130 0.090292 0.053271 
25992.500000 3360.000000 1000.000000 270.000000 10.061835 -1.263677 -0.205175 
25992.750000 3360.000000 1000.000000 30.000000 7.193851 0.642229 -0.338621 
25992.750000 3360.000000 1000.000000 150.000000 8.852497 0.072861 0.037977 
25992.750000 3360.000000 1000.000000 270.000000 10.068628 -1.272064 -0.208882 
25993.000000 3360.000000 1000.000000 30.000000 7.174556 0.673771 -0.339778 
25993.000000 3360.000000 1000.000000 150.000000 8.853897 0.057522 0.026190 
25993.000000 3360.000000 1000.000000 270.000000 10.074507 -1.279927 -0.212378 
25993.250000 3360.000000 1000.000000 30.000000 7.152594 0.713053 -0.335540 
25993.250000 3360.000000 1000.000000 150.000000 8.857388 0.045653 0.019214 
25993.250000 3360.000000 1000.000000 270.000000 10.079525 -1.286694 -0.215583 
25993.500000 3360.000000 1000.000000 30.000000 7.128219 0.758753 -0.325202 
25993.500000 3360.000000 1000.000000 150.000000 8.864696 0.038324 0.017700 
25993.500000 3360.000000 1000.000000 270.000000 10.083634 -1.291546 -0.218529 
25993.750000 3360.000000 1000.000000 30.000000 7.101583 0.809277 -0.308267 
25993.750000 3360.000000 1000.000000 150.000000 8.877875 0.035967 0.021483 
25993.750000 3360.000000 1000.000000 270.000000 10.086558 -1.293521 -0.221395 
25994.000000 3360.000000 1000.000000 30.000000 7.072830 0.862863 -0.284618 
25994.000000 3360.000000 1000.000000 150.000000 8.898767 0.038198 0.029448 
25994.000000 3360.000000 1000.000000 270.000000 10.087765 -1.291642 -0.224503 
25994.250000 3360.000000 1000.000000 30.000000 7.042111 0.917613 -0.254644 
25994.250000 3360.000000 1000.000000 150.000000 8.928414 0.043865 0.039759 
25994.250000 3360.000000 1000.000000 270.000000 10.086493 -1.284980 -0.228260 
25994.500000 3360.000000 1000.000000 30.000000 7.009611 0.971758 -0.219232 
25994.500000 3360.000000 1000.000000 150.000000 8.966509 0.051283 0.050197 
25994.500000 3360.000000 1000.000000 270.000000 10.081863 -1.272737 -0.233030 
25994.750000 3360.000000 1000.000000 30.000000 6.975605 1.023558 -0.179727 
25994.750000 3360.000000 1000.000000 150.000000 9.011225 0.058523 0.058486 
25994.750000 3360.000000 1000.000000 270.000000 10.073114 -1.254270 -0.239011 
25995.000000 3360.000000 1000.000000 30.000000 6.940335 1.071293 -0.137695 
25995.000000 3360.000000 1000.000000 150.000000 9.059609 0.063679 0.062672 
25995.000000 3360.000000 1000.000000 270.000000 10.059716 -1.229100 -0.246122 
25995.250000 3360.000000 1000.000000 30.000000 6.904187 1.113518 -0.094800 
25995.250000 3360.000000 1000.000000 150.000000 9.108303 0.064877 0.061689 
25995.250000 3360.000000 1000.000000 270.000000 10.041714 -1.196989 -0.253892 
25995.500000 3360.000000 1000.000000 30.000000 6.867718 1.148856 -0.052521 
25995.500000 3360.000000 1000.000000 150.000000 9.154285 0.060694 0.055415 
25995.500000 3360.000000 1000.000000 270.000000 10.019805 -1.158032 -0.261514 
25995.750000 3360.000000 1000.000000 30.000000 6.831571 1.176052 -0.012015 
25995.750000 3360.000000 1000.000000 150.000000 9.195666 0.050340 0.044823 
25995.750000 3360.000000 1000.000000 270.000000 9.995345 -1.112845 -0.267923 
25996.000000 3360.000000 1000.000000 30.000000 6.796483 1.194157 0.025976 
25996.000000 3360.000000 1000.000000 150.000000 9.232112 0.033674 0.031917 
25996.000000 3360.000000 1000.000000 270.000000 9.970250 -1.062580 -0.271892 
25996.250000 3360.000000 1000.000000 30.000000 6.763181 1.202485 0.061093 
25996.250000 3360.000000 1000.000000 150.000000 9.264851 0.011473 0.019149 
25996.250000 3360.000000 1000.000000 270.000000 9.946707 -1.009019 -0.272291 
25996.500000 3360.000000 1000.000000 30.000000 6.732372 1.200712 0.093276 
25996.500000 3360.000000 1000.000000 150.000000 9.296131 -0.014982 0.009094 
25996.500000 3360.000000 1000.000000 270.000000 9.926699 -0.954391 -0.268382 
25996.750000 3360.000000 1000.000000 30.000000 6.704509 1.188923 0.122634 
25996.750000 3360.000000 1000.000000 150.000000 9.328540 -0.044275 0.003429 
25996.750000 3360.000000 1000.000000 270.000000 9.911741 -0.901160 -0.259978 
25997.000000 3360.000000 1000.000000 30.000000 6.679953 1.167556 0.149284 
25997.000000 3360.000000 1000.000000 150.000000 9.364284 -0.075015 0.002997 
25997.000000 3360.000000 1000.000000 270.000000 9.902499 -0.851748 -0.247538 
25997.250000 3360.000000 1000.000000 30.000000 6.658869 1.137341 0.173231 
25997.250000 3360.000000 1000.000000 150.000000 9.404583 -0.105967 0.007164 
25997.250000 3360.000000 1000.000000 270.000000 9.898686 -0.808227 -0.232102 
25997.500000 3360.000000 1000.000000 30.000000 6.641222 1.099348 0.194339 
25997.500000 3360.000000 1000.000000 150.000000 9.449749 -0.136146 0.014149 
25997.500000 3360.000000 1000.000000 270.000000 9.899065 -0.772073 -0.214980 
25997.750000 3360.000000 1000.000000 30.000000 6.626908 1.054803 0.212320 
25997.750000 3360.000000 1000.000000 150.000000 9.498787 -0.164829 0.021944 
25997.750000 3360.000000 1000.000000 270.000000 9.902028 -0.743773 -0.197428 
25998.000000 3360.000000 1000.000000 30.000000 6.615685 1.005147 0.226683 
25998.000000 3360.000000 1000.000000 150.000000 9.549373 -0.191770 0.026844 
25998.000000 3360.000000 1000.000000 270.000000 9.905664 -0.722654 -0.180373 
25998.250000 3360.000000 1000.000000 30.000000 6.607345 0.952010 0.236986 
25998.250000 3360.000000 1000.000000 150.000000 9.598180 -0.217211 0.023791 
25998.250000 3360.000000 1000.000000 270.000000 9.908349 -0.707332 -0.164281 
25998.500000 3360.000000 1000.000000 30.000000 6.601671 0.897129 0.242846 
25998.500000 3360.000000 1000.000000 150.000000 9.640909 -0.241866 0.007634 
25998.500000 3360.000000 1000.000000 270.000000 9.908843 -0.696066 -0.149119 
25998.750000 3360.000000 1000.000000 30.000000 6.598524 0.842246 0.244017 
25998.750000 3360.000000 1000.000000 150.000000 9.673287 -0.266811 -0.024765 
25998.750000 3360.000000 1000.000000 270.000000 9.906252 -0.687320 -0.134497 
25999.000000 3360.000000 1000.000000 30.000000 6.597724 0.789067 0.240354 
25999.000000 3360.000000 1000.000000 150.000000 9.692576 -0.293076 -0.072943 
25999.000000 3360.000000 1000.000000 270.000000 9.900178 -0.680101 -0.119775 
25999.250000 3360.000000 1000.000000 30.000000 6.599220 0.739076 0.231982 
25999.250000 3360.000000 1000.000000 150.000000 9.697853 -0.321086 -0.131551 
25999.250000 3360.000000 1000.000000 270.000000 9.890557 -0.673699 -0.104250 
25999.500000 3360.000000 1000.000000 30.000000 6.603019 0.693438 0.219116 
25999.500000 3360.000000 1000.000000 150.000000 9.690152 -0.350516 -0.191829 
25999.500000 3360.000000 1000.000000 270.000000 9.877694 -0.667691 -0.087326 
25999.750000 3360.000000 1000.000000 30.000000 6.609152 0.652745 0.202053 
25999.750000 3360.000000 1000.000000 150.000000 9.671976 -0.379827 -0.244722 
25999.750000 3360.000000 1000.000000 270.000000 9.862115 -0.662056 -0.068639 
26000.000000 3360.000000 1000.000000 30.000000 6.617677 0.617030 0.181121 
26000.000000 3360.000000 1000.000000 150.000000 9.645953 -0.406481 -0.282985 
26000.000000 3360.000000 1000.000000 270.000000 9.844452 -0.657121 -0.048138 
26000.250000 3360.000000 1000.000000 30.000000 6.628767 0.585871 0.156611 
26000.250000 3360.000000 1000.000000 150.000000 9.614486 -0.427189 -0.302323 
26000.250000 3360.000000 1000.000000 270.000000 9.825250 -0.653571 -0.026150 
26000.500000 3360.000000 1000.000000 30.000000 6.642673 0.558513 0.128834 
26000.500000 3360.000000 1000.000000 150.000000 9.579475 -0.438495 -0.301823 
26000.500000 3360.000000 1000.000000 270.000000 9.804994 -0.652362 -0.003323 
26000.750000 3360.000000 1000.000000 30.000000 6.659828 0.533961 0.098153 
26000.750000 3360.000000 1000.000000 150.000000 9.542503 -0.437626 -0.283416 
26000.750000 3360.000000 1000.000000 270.000000 9.783975 -0.654480 0.019427 
26001.000000 3360.000000 1000.000000 30.000000 6.680789 0.511081 0.065057 
26001.000000 3360.000000 1000.000000 150.000000 9.505036 -0.423274 -0.251011 
26001.000000 3360.000000 1000.000000 270.000000 9.762247 -0.660739 0.040995 
26001.250000 3360.000000 1000.000000 30.000000 6.706200 0.489018 0.030203 
26001.250000 3360.000000 1000.000000 150.000000 9.468576 -0.396198 -0.209510 
26001.250000 3360.000000 1000.000000 270.000000 9.739777 -0.671563 0.060183 
26001.500000 3360.000000 1000.000000 30.000000 6.736811 0.467347 -0.005501 
26001.500000 3360.000000 1000.000000 150.000000 9.434645 -0.359193 -0.163797 
26001.500000 3360.000000 1000.000000 270.000000 9.716436 -0.686778 0.075799 
26001.750000 3360.000000 1000.000000 30.000000 6.773215 0.445982 -0.040809 
26001.750000 3360.000000 1000.000000 150.000000 9.404770 -0.316609 -0.118216 
26001.750000 3360.000000 1000.000000 270.000000 9.692137 -0.705570 0.086729 
26002.000000 3360.000000 1000.000000 30.000000 6.815680 0.425283 -0.074249 
26002.000000 3360.000000 1000.000000 150.000000 9.380035 -0.273455 -0.076203 
26002.000000 3360.000000 1000.000000 270.000000 9.667081 -0.726655 0.092106 
26002.250000 3360.000000 1000.000000 30.000000 6.864105 0.405970 -0.104070 
26002.250000 3360.000000 1000.000000 150.000000 9.360751 -0.234369 -0.040049 
26002.250000 3360.000000 1000.000000 270.000000 9.641632 -0.748500 0.091418 
26002.500000 3360.000000 1000.000000 30.000000 6.917747 0.389554 -0.128408 
26002.500000 3360.000000 1000.000000 150.000000 9.346414 -0.202772 -0.010870 
26002.500000 3360.000000 1000.000000 270.000000 9.616481 -0.769613 0.084630 
26002.750000 3360.000000 1000.000000 30.000000 6.975253 0.377879 -0.145808 
26002.750000 3360.000000 1000.000000 150.000000 9.335760 -0.180321 0.011104 
26002.750000 3360.000000 1000.000000 270.000000 9.592599 -0.788838 0.072258 
26003.000000 3360.000000 1000.000000 30.000000 7.034933 0.372601 -0.155781 
26003.000000 3360.000000 1000.000000 150.000000 9.327006 -0.166749 0.026161 
26003.000000 3360.000000 1000.000000 270.000000 9.571141 -0.805793 0.055296 
26003.250000 3360.000000 1000.000000 30.000000 7.094876 0.374912 -0.158395 
26003.250000 3360.000000 1000.000000 150.000000 9.318446 -0.160565 0.034810 
26003.250000 3360.000000 1000.000000 270.000000 9.553435 -0.821102 0.035198 
26003.500000 3360.000000 1000.000000 30.000000 7.153107 0.385581 -0.154545 
26003.500000 3360.000000 1000.000000 150.000000 9.308814 -0.159655 0.037617 
26003.500000 3360.000000 1000.000000 270.000000 9.540762 -0.836289 0.013707 
26003.750000 3360.000000 1000.000000 30.000000 7.207349 0.404759 -0.146024 
26003.750000 3360.000000 1000.000000 150.000000 9.297496 -0.161941 0.035083 
26003.750000 3360.000000 1000.000000 270.000000 9.534200 -0.853601 -0.007290 
26004.000000 3360.000000 1000.000000 30.000000 7.255997 0.431710 -0.134819 
26004.000000 3360.000000 1000.000000 150.000000 9.284456 -0.165979 0.027691 
26004.000000 3360.000000 1000.000000 270.000000 9.534479 -0.875514 -0.025905 
26004.250000 3360.000000 1000.000000 30.000000 7.297672 0.465598 -0.122820 
26004.250000 3360.000000 1000.000000 150.000000 9.270248 -0.170786 0.015912 
26004.250000 3360.000000 1000.000000 270.000000 9.541963 -0.903657 -0.040456 
26004.500000 3360.000000 1000.000000 30.000000 7.331211 0.505503 -0.111830 
26004.500000 3360.000000 1000.000000 150.000000 9.255746 -0.175609 0.000243 
26004.500000 3360.000000 1000.000000 270.000000 9.556620 -0.938125 -0.049636 
26004.750000 3360.000000 1000.000000 30.000000 7.356266 0.549980 -0.103161 
26004.750000 3360.000000 1000.000000 150.000000 9.241930 -0.179880 -0.018765 
26004.750000 3360.000000 1000.000000 270.000000 9.578060 -0.976944 -0.052571 
26005.000000 3360.000000 1000.000000 30.000000 7.372879 0.597386 -0.097751 
26005.000000 3360.000000 1000.000000 150.000000 9.229670 -0.182994 -0.040414 
26005.000000 3360.000000 1000.000000 270.000000 9.605624 -1.016040 -0.048851 
26005.250000 3360.000000 1000.000000 30.000000 7.382449 0.645676 -0.096272 
26005.250000 3360.000000 1000.000000 150.000000 9.219566 -0.184123 -0.063789 
26005.250000 3360.000000 1000.000000 270.000000 9.638250 -1.050224 -0.038546 
26005.500000 3360.000000 1000.000000 30.000000 7.386988 0.692386 -0.098985 
26005.500000 3360.000000 1000.000000 150.000000 9.211778 -0.181837 -0.087690 
26005.500000 3360.000000 1000.000000 270.000000 9.674355 -1.074680 -0.022204 
26005.750000 3360.000000 1000.000000 30.000000 7.388958 0.734751 -0.105919 
26005.750000 3360.000000 1000.000000 150.000000 9.206091 -0.174006 -0.110609 
26005.750000 3360.000000 1000.000000 270.000000 9.711844 -1.087735 -0.000955 
26006.000000 3360.000000 1000.000000 30.000000 7.390848 0.770301 -0.117156 
26006.000000 3360.000000 1000.000000 150.000000 9.201957 -0.158348 -0.130778 
26006.000000 3360.000000 1000.000000 270.000000 9.748263 -1.090425 0.023369 
26006.250000 3360.000000 1000.000000 30.000000 7.395039 0.797006 -0.132469 
26006.250000 3360.000000 1000.000000 150.000000 9.198564 -0.133106 -0.146389 
26006.250000 3360.000000 1000.000000 270.000000 9.781144 -1.085710 0.048314 
26006.500000 3360.000000 1000.000000 30.000000 7.403109 0.813255 -0.151165 
26006.500000 3360.000000 1000.000000 150.000000 9.195086 -0.097671 -0.155856 
26006.500000 3360.000000 1000.000000 270.000000 9.808602 -1.077916 0.071045 
26006.750000 3360.000000 1000.000000 30.000000 7.415202 0.818092 -0.172168 
26006.750000 3360.000000 1000.000000 150.000000 9.190683 -0.053140 -0.158147 
26006.750000 3360.000000 1000.000000 270.000000 9.829533 -1.070135 0.088810 
26007.000000 3360.000000 1000.000000 30.000000 7.430649 0.811194 -0.194046 
26007.000000 3360.000000 1000.000000 150.000000 9.184492 -0.002139 -0.153015 
26007.000000 3360.000000 1000.000000 270.000000 9.843781 -1.064922 0.099466 
26007.250000 3360.000000 1000.000000 30.000000 7.448159 0.793040 -0.214943 
26007.250000 3360.000000 1000.000000 150.000000 9.175819 0.051837 -0.141120 
26007.250000 3360.000000 1000.000000 270.000000 9.852022 -1.064435 0.101860 
26007.500000 3360.000000 1000.000000 30.000000 7.465575 0.764827 -0.233049 
26007.500000 3360.000000 1000.000000 150.000000 9.164134 0.104943 -0.123847 
26007.500000 3360.000000 1000.000000 270.000000 9.855647 -1.069641 0.095999 
26007.750000 3360.000000 1000.000000 30.000000 7.480902 0.728394 -0.246454 
26007.750000 3360.000000 1000.000000 150.000000 9.149123 0.153538 -0.102997 
26007.750000 3360.000000 1000.000000 270.000000 9.856448 -1.080449 0.082754 
26008.000000 3360.000000 1000.000000 30.000000 7.492580 0.686288 -0.253459 
26008.000000 3360.000000 1000.000000 150.000000 9.130864 0.194653 -0.080470 
26008.000000 3360.000000 1000.000000 270.000000 9.856247 -1.095526 0.063690 
26008.250000 3360.000000 1000.000000 30.000000 7.499754 0.641427 -0.252751 
26008.250000 3360.000000 1000.000000 150.000000 9.109810 0.226642 -0.057939 
26008.250000 3360.000000 1000.000000 270.000000 9.856629 -1.112971 0.040737 
26008.500000 3360.000000 1000.000000 30.000000 7.502376 0.596780 -0.243146 
26008.500000 3360.000000 1000.000000 150.000000 9.086757 0.249289 -0.036624 
26008.500000 3360.000000 1000.000000 270.000000 9.858727 -1.131081 0.015902 
26008.750000 3360.000000 1000.000000 30.000000 7.501170 0.555039 -0.224137 
26008.750000 3360.000000 1000.000000 150.000000 9.062733 0.263410 -0.017221 
26008.750000 3360.000000 1000.000000 270.000000 9.863311 -1.148805 -0.008812 
26009.000000 3360.000000 1000.000000 30.000000 7.497596 0.518057 -0.196053 
26009.000000 3360.000000 1000.000000 150.000000 9.038859 0.270755 0.000084 
26009.000000 3360.000000 1000.000000 270.000000 9.870973 -1.166082 -0.031641 
26009.250000 3360.000000 1000.000000 30.000000 7.493589 0.486467 -0.160358 
26009.250000 3360.000000 1000.000000 150.000000 9.016234 0.273472 0.015543 
26009.250000 3360.000000 1000.000000 270.000000 9.882034 -1.183926 -0.051201 
26009.500000 3360.000000 1000.000000 30.000000 7.491252 0.459768 -0.119255 
26009.500000 3360.000000 1000.000000 150.000000 8.995748 0.273409 0.029666 
26009.500000 3360.000000 1000.000000 270.000000 9.896589 -1.204277 -0.066623 
26009.750000 3360.000000 1000.000000 30.000000 7.492887 0.436494 -0.075941 
26009.750000 3360.000000 1000.000000 150.000000 8.978058 0.272152 0.043054 
26009.750000 3360.000000 1000.000000 270.000000 9.914474 -1.229322 -0.077836 
26010.000000 3360.000000 1000.000000 30.000000 7.500560 0.414381 -0.034349 
26010.000000 3360.000000 1000.000000 150.000000 8.963567 0.270901 0.056259 
26010.000000 3360.000000 1000.000000 270.000000 9.935259 -1.260696 -0.085508 
26010.250000 3360.000000 1000.000000 30.000000 7.515749 0.390350 0.001947 
26010.250000 3360.000000 1000.000000 150.000000 8.952360 0.270272 0.069642 
26010.250000 3360.000000 1000.000000 270.000000 9.958270 -1.298641 -0.090917 
26010.500000 3360.000000 1000.000000 30.000000 7.539317 0.361352 0.030441 
26010.500000 3360.000000 1000.000000 150.000000 8.944304 0.270389 0.083384 
26010.500000 3360.000000 1000.000000 270.000000 9.982541 -1.341559 -0.095914 
26010.750000 3360.000000 1000.000000 30.000000 7.571029 0.324971 0.049506 
26010.750000 3360.000000 1000.000000 150.000000 8.939002 0.271148 0.097475 
26010.750000 3360.000000 1000.000000 270.000000 10.006799 -1.386158 -0.102292 
26011.000000 3360.000000 1000.000000 30.000000 7.609586 0.279870 0.058642 
26011.000000 3360.000000 1000.000000 150.000000 8.935917 0.272280 0.111746 
26011.000000 3360.000000 1000.000000 270.000000 10.029557 -1.428064 -0.111242 
26011.250000 3360.000000 1000.000000 30.000000 7.652763 0.226148 0.058414 
26011.250000 3360.000000 1000.000000 150.000000 8.934444 0.273407 0.125964 
26011.250000 3360.000000 1000.000000 270.000000 10.049325 -1.462715 -0.122998 
26011.500000 3360.000000 1000.000000 30.000000 7.697605 0.165845 0.050563 
26011.500000 3360.000000 1000.000000 150.000000 8.933914 0.274128 0.139838 
26011.500000 3360.000000 1000.000000 270.000000 10.064876 -1.486094 -0.136439 
